0.838672 2.00902
0.80332 -0.239721
0.664896 -1.49986
1.53646 0.295319
1.33135 -1.95007
1.19485 -0.453686
1.08116 -0.239662
0.757175 0.0750055
1.27757 -0.421143
0.783785 -1.09122
1.03739 -0.447274
1.27153 -0.432158
1.18371 1.71713
1.44867 0.540233
1.28422 2.65802
1.73892 0.829095
1.26144 -0.130296
2.59673 -3.81334
0.594371 -1.09869
1.65657 2.03971
0.912908 -0.384095
1.35195 0.703613
1.08376 2.0285
0.9568 2.252
1.85613 1.9748
0.863271 0.789896
1.06597 5.17195
0.987505 -2.40876
1.34785 -2.52843
1.38237 0.679696
1.03824 -4.07706
1.34376 6.76483
1.41666 -1.56605
1.38105 2.85799
1.03516 2.61194
0.687236 -0.309259
1.15773 -1.17529
1.48976 -1.57438
1.26413 1.65895
1.37189 -1.78901
1.00187 2.17125
1.20767 -0.0453222
0.940258 0.399922
1.38777 -0.718762
0.170905 -0.936346
0.640471 -0.168251
1.59196 -0.718305
0.663018 -0.194972
1.50862 1.47938
0.920139 2.04462
1.68271 -1.24945
0.925524 -0.772454
0.999772 1.88077
1.02627 4.35563
1.01688 -1.70793
1.19482 -1.01208
1.36781 -1.86266
0.919808 0.419946
1.20799 1.78564
0.986317 -1.83335
0.990472 -0.497317
1.23779 -5.00483
1.11593 0.441881
1.50255 -1.70078
0.580824 2.85286
1.07165 2.00047
1.17172 -2.31938
1.13375 0.81494
0.983145 -1.05918
1.04876 3.16694
1.25247 -1.29688
0.606424 1.87069
0.951164 -2.87765
0.786565 -1.83434
1.36432 -0.55228
1.25633 -0.738482
0.341339 -2.61666
1.31861 1.82992
1.26809 0.516083
0.887599 1.46797
1.43341 -1.42107
1.94388 2.61917
0.783874 -3.19998
0.734654 -2.54091
0.731975 1.06423
1.6076 -0.199493
1.20961 2.71955
1.28339 1.40802
0.779186 -2.27314
1.22213 -2.38499
1.79394 -1.616
1.21583 -2.84749
1.25407 -5.08177
1.02394 0.437281
1.36419 -3.77935
0.846241 0.128149
1.43687 -1.08195
0.774656 0.34689
0.81143 -2.48375
1.4893 0.98222
1.36934 -0.564897
1.02184 -3.8042
1.3315 0.200707
0.634669 1.1623
1.12384 -3.95497
1.35973 -0.617944
1.22931 2.11013
0.936562 1.37789
0.864382 -0.24835
1.04936 0.71786
1.02893 1.51492
0.483101 0.165772
1.12851 -0.511241
0.981421 0.440231
1.26619 3.08929
1.26035 -2.84035
1.11365 0.0889785
1.00554 -1.65935
1.34637 -4.09948
0.761849 -0.393843
0.841928 -0.143464
1.80862 -2.76459
0.833007 -0.455033
1.37064 2.29399
1.34151 -2.90748
1.91632 -1.78359
1.27534 -1.72139
0.447746 0.0331459
0.67926 0.630002
1.40584 -3.77291
1.18746 -1.896
1.21618 -1.73713
0.903307 -0.988907
0.74377 -2.69787
1.37091 -0.851077
0.720157 -0.0660294
0.706984 -1.28878
0.803259 0.343005
0.853642 2.94409
1.46391 -3.39029
1.77733 0.318847
0.691672 0.824777
1.32986 -0.610202
1.40925 1.19544
0.786887 1.27001
1.26482 -0.914851
0.802332 -0.472986
0.730663 -1.59549
1.3194 1.51399
0.955322 -3.726
0.626299 -1.62977
0.982906 -2.32039
0.633111 1.44729
1.44208 -7.23452
1.13937 -0.608601
0.841178 1.97319
0.776706 0.403036
0.965687 3.67375
0.694363 -3.14696
0.796972 -3.09615
0.927861 -0.890871
0.667712 0.990472
0.795977 0.506764
1.58896 1.75393
1.49463 0.858295
1.09979 0.28848
0.477977 0.262988
1.41503 0.333716
0.68213 1.03902
1.79517 -4.26864
0.715198 -0.625328
1.07462 0.162479
1.72749 -1.66841
1.67478 -1.14745
1.12552 -1.58879
0.870842 0.365006
1.71828 -4.01156
0.590047 2.06435
1.14669 -0.203987
1.54793 2.56613
1.19142 1.80628
0.759282 -0.137273
1.04638 2.07939
0.85514 0.91658
1.34798 0.672486
1.21324 -0.774924
1.08843 2.74311
1.18551 2.52752
1.79149 -0.429278
0.863436 -2.74428
0.595469 1.13207
1.26847 0.950777
0.96351 3.41682
1.83046 2.60163
1.15208 -0.521477
1.1185 0.315415
0.557997 -0.421518
1.15471 1.12778
0.783059 1.64245
1.29947 -0.385001
0.738668 3.38838
1.02697 0.267978
0.798664 0.389867
1.03448 0.783042
1.04461 1.59689
0.98406 -1.34317
1.04125 -1.84741
0.857017 -0.307461
1.54863 -2.16185
0.922457 -2.02164
0.805655 -1.18111
1.45168 -1.35961
1.32132 0.965621
1.37446 -2.86159
0.940059 0.707176
0.589816 1.64988
1.15369 -1.3804
0.911444 -2.75316
1.00928 2.97461
0.87268 -0.569229
1.10384 0.463478
1.33436 2.49301
0.749814 1.72036
0.805361 -1.48854
1.04158 -2.35357
1.00324 -3.03796
0.737055 0.681535
1.1689 1.63941
0.941515 -0.422888
0.980692 -2.80476
0.689982 -0.774899
1.55678 0.191896
0.807096 -2.87708
1.21326 0.0660669
0.958879 -0.256991
1.26385 1.93333
0.943229 -0.189617
0.986349 1.81197
1.08203 1.30529
1.06936 1.48924
0.881412 -1.85135
0.806183 -1.54536
1.08094 0.879095
0.653339 -1.32223
1.87098 -1.78611
1.47896 -0.0807701
0.812269 0.67332
1.09957 0.949008
1.04763 5.04098
0.788211 -1.31163
0.550655 -1.59173
0.793322 0.844268
0.998865 -0.814903
1.55438 -1.76439
0.942904 4.10681
0.793783 2.46723
1.20019 -0.48114
0.834473 2.57631
0.956164 5.18449
1.28875 0.424822
0.685575 2.11309
1.02358 0.163939
0.988153 -1.34637
0.440056 -3.0117
0.876104 0.246784
1.5158 0.00493577
1.60348 -2.38939
0.623916 -0.872463
0.770706 2.89881
0.971709 -2.50936
1.10659 -1.36057
1.16982 4.51835
1.33337 3.48423
0.877526 -1.45147
1.74103 -1.50093
0.523244 -1.16
1.26329 -1.23894
0.751889 -3.16219
1.61716 3.25028
1.43009 -1.2656
1.27687 0.178537
0.589439 1.17907
1.66867 1.46124
1.39678 2.54345
0.961789 2.71098
0.659248 -2.46922
1.12201 -3.18229
0.882802 -1.70912
1.3763 -3.12055
0.994137 2.08623
1.47696 4.22193
0.702948 -2.56376
0.532097 0.0570768
1.4781 0.433506
1.165 0.962057
0.766744 2.27367
1.13512 1.27099
1.50282 3.92487
0.71656 -1.17233
0.765163 -1.83729
1.05308 0.372567
1.39055 1.84306
0.860484 -0.029569
1.32928 0.230808
0.826407 -2.41781
1.23165 0.965101
0.978005 0.642141
1.36547 0.455268
0.909759 0.227574
1.07553 -0.321551
0.919871 -3.61658
0.985484 0.429518
0.957685 -0.69826
1.05193 -0.271157
1.07049 -0.0466393
0.901723 -0.022406
1.7614 -0.0700242
0.38081 -0.315671
0.767314 -1.13286
1.91137 -0.133967
1.19272 -1.03927
1.67615 0.858044
0.585064 -1.51179
1.3739 0.244968
1.06627 0.22805
0.6567 -3.51503
0.967751 -1.95001
0.50504 -1.10636
1.01582 -2.63782
1.22385 0.492021
0.948509 -2.4371
1.03057 1.62819
0.810579 4.62775
1.20042 1.338
1.11474 1.47619
1.5847 0.33119
1.28249 -0.138632
0.803812 3.05864
0.945181 3.16355
0.960918 0.401205
1.32514 3.52183
1.57627 -2.90095
1.01599 0.256438
1.1251 0.109204
1.05936 1.35421
0.89148 0.863027
0.995642 3.19927
0.970457 0.305966
1.35416 2.86307
0.823076 1.04132
0.897751 -0.277866
0.492921 1.20504
0.770373 3.77839
0.766289 2.29798
1.17026 3.94291
1.44508 -3.39292
0.610709 0.544109
1.18828 1.54716
1.22327 2.9782
1.09417 -0.778329
0.300442 1.29056
0.692179 1.02131
1.26796 1.02942
1.3092 -1.78061
0.76681 0.788378
0.970495 -0.719334
1.30678 -0.75668
1.91931 -1.11493
1.68101 -0.107382
0.480693 2.76482
1.01035 0.312139
1.12658 -2.42518
1.03821 -2.70742
0.763622 -2.3979
0.795184 0.0158847
1.59185 -1.00345
0.706222 3.36812
0.977553 -2.04906
1.04093 -0.833472
1.5351 2.01835
1.69283 -1.24271
1.11147 -3.67941
1.62832 -0.776071
1.14636 0.55771
0.840713 3.45535
1.27306 -3.83413
0.637068 0.269474
1.25548 1.3875
1.24524 -3.46688
0.993247 -0.58743
1.22124 -0.384751
1.60999 -1.70308
1.03303 -1.87965
1.63938 0.76066
0.993526 1.3361
1.55343 -1.59886
1.07168 -2.93494
1.22504 -2.11909
0.78045 -2.17171
0.671953 1.64477
1.59801 -3.75721
1.22756 1.84698
1.5151 -5.85731
1.50735 1.14413
1.22117 -2.87339
1.44026 2.45503
0.81272 -1.4355
1.41254 1.42675
1.36691 -2.35234
1.42016 -0.412981
1.69641 0.67767
1.51472 -2.7084
1.50714 0.497623
0.711466 -0.784195
1.01981 -3.8406
1.13693 -2.08519
1.96481 1.62634
0.518208 -0.366648
1.10572 -2.08926
0.710995 1.98511
1.16269 4.60314
0.900459 1.10228
1.37124 0.905794
1.91879 -0.710759
0.772556 0.839376
1.23115 3.40402
1.14423 -2.45736
1.20989 -3.92845
1.38411 0.51655
1.8666 3.22667
0.466247 -0.967587
1.45359 2.71489
0.5624 0.704481
1.28715 0.376838
1.17268 1.02958
0.659995 -1.25067
1.01384 0.190763
0.633231 0.832851
1.1835 2.19689
1.35545 -1.24647
0.974144 0.151313
1.35444 1.90852
0.714315 1.3047
0.891694 0.737761
0.989921 2.10136
0.420395 -3.42894
1.50018 1.49746
1.16054 -2.85712
1.51232 -3.45572
1.01069 -0.889345
0.949606 0.593582
0.881899 0.147903
1.22396 -2.65602
1.5697 -0.233316
1.10795 -0.299525
1.06054 -3.35948
1.00668 -0.395627
0.79091 -3.48813
0.915304 2.75339
0.869364 0.306175
0.757874 4.50938
1.29875 0.566699
0.767406 0.962434
0.639869 0.046379
0.648835 -0.31906
0.778999 -1.71581
1.38416 0.517399
0.60402 1.23798
1.5428 2.60929
0.661832 -0.813743
0.801238 -1.40217
1.09623 1.2052
0.803353 0.338182
0.945748 -1.1835
1.40918 1.49848
1.53355 -0.921245
1.14988 0.677055
1.12406 -0.898343
1.4123 -1.44311
0.981401 -0.783979
0.788989 0.141224
1.50189 -0.386987
1.22924 2.62026
1.22007 -4.67021
1.45998 -2.61633
1.19271 -1.18067
0.884638 0.775571
1.33605 1.67327
1.56269 0.0974659
1.28517 2.14916
0.938155 -2.29807
1.08535 2.27789
1.47024 -1.88891
1.18273 -0.0373619
0.731907 -0.0889274
1.21961 1.77483
1.47854 -0.127534
1.41973 2.49304
1.37153 -2.12469
1.1198 -2.65057
1.51079 -6.16679
1.38814 -0.654101
0.866487 2.14284
1.15351 0.925637
0.504821 -0.415169
0.701335 -0.670882
1.322 3.2766
0.947487 -2.26015
0.902638 0.488702
1.02515 1.16486
1.0253 0.946773
0.714501 -0.0423185
1.51294 0.821765
0.885059 -1.67808
0.782312 0.683452
1.09584 0.282745
1.87947 -1.14633
0.853391 0.0355444
0.888941 -0.557292
1.58649 0.842494
0.554195 0.0428779
0.674128 0.387745
0.657713 -1.37722
1.17206 -2.12891
0.910357 1.2584
1.18797 -1.009
1.28339 -0.347848
1.49095 0.503196
0.929444 -0.913804
1.45424 4.11418
1.15784 1.41398
0.479124 -3.59534
1.1367 -1.42894
1.37003 4.39237
0.848874 2.15757
1.04456 -1.7599
0.947115 -3.61967
0.923189 1.61506
1.47616 3.74903
1.21732 4.5537
1.24701 0.0206328
1.67234 -2.22851
0.83988 1.9039
0.586657 0.701501
1.59778 1.72578
0.950904 -6.04559
1.11433 1.57263
0.911482 -0.572452
1.08771 2.29505
0.827023 1.42795
1.78152 0.000729164
1.70732 -3.28195
0.949124 2.03197
0.854182 -1.97415
0.41151 -1.88755
0.75279 1.47266
0.672228 1.36232
0.863644 1.01971
1.04969 -1.981
0.816589 2.58053
1.70323 -1.13447
1.72785 -4.45177
1.0326 -1.99404
0.948071 -0.132513
1.06876 -2.66162
1.17262 0.525287
1.46983 -1.70604
1.44026 -2.73552
0.73268 0.581631
0.882493 1.14169
1.82314 -0.406856
1.03709 -2.23247
0.801865 2.34494
1.17578 -2.86723
0.66055 2.93948
0.5029 3.55314
1.04651 -2.5641
0.670942 -1.19251
0.658068 -0.342697
0.72951 -1.36917
1.38982 -2.638
1.17733 3.10146
1.46737 3.86959
1.06527 -1.25006
1.34072 2.66563
0.525589 -0.308368
0.265557 -1.04895
0.906575 4.03975
0.443487 -0.0226477
0.712963 -0.093074
1.19117 1.40106
0.829727 1.93519
0.945741 0.166159
1.23658 -0.744672
1.87785 0.898989
0.852907 1.14008
1.18408 1.46264
0.460294 1.66132
0.83965 1.82131
1.66833 -2.03411
0.900698 -0.0401711
0.797774 -2.36976
1.53192 3.50589
1.09609 0.136975
1.41401 1.11731
0.869956 -0.792196
1.002 0.404627
1.15833 -0.291479
0.605102 0.340527
0.909379 -2.94689
1.2209 3.95134
1.06826 2.65134
0.780249 2.44716
0.879936 -2.0663
1.88479 1.51881
1.09985 -0.952597
0.534744 -2.29418
0.885648 -0.019791
0.802868 -3.16837
1.02243 3.37687
0.534289 -0.00792974
1.33349 -0.0227558
1.42739 1.50216
1.30476 -0.144509
1.09488 -2.75267
1.80721 0.316561
0.722803 0.87275
1.57985 0.404765
0.976744 0.415494
1.01464 -1.55313
1.0869 2.29821
0.966166 1.12398
1.93705 -2.83814
0.474564 -0.813052
1.61517 1.67289
0.782727 2.68845
0.580426 -2.84054
0.751826 1.05857
0.743958 3.18998
1.1131 1.457
1.54015 -0.983195
1.30494 -3.02097
0.98542 -0.110809
0.626671 -0.701669
1.52123 -0.572804
0.58337 1.87214
1.20076 -0.565582
1.17674 2.04955
0.652743 0.806765
1.38066 1.60315
0.743013 0.649781
1.43003 1.32317
1.16151 1.53803
1.30334 1.07761
0.483292 2.07542
0.996659 2.38534
0.48676 0.482727
0.994713 -2.41173
0.787348 -0.100993
1.2432 3.11385
0.951852 1.50512
1.00347 3.94026
1.10446 -1.05663
0.796122 3.78612
0.808831 -1.45717
0.896272 -0.411963
1.55842 -0.996598
1.70404 -4.17694
0.601555 -1.20194
1.21834 -4.23223
1.52802 0.538395
1.26308 -0.514372
0.972231 0.732433
1.23499 1.64451
1.0392 -1.80533
1.27313 -0.795019
0.746182 2.05572
0.700882 -1.45512
0.789376 1.65914
0.836579 0.541076
0.717586 -1.00123
0.973806 -4.92284
1.61075 -5.9531
0.905411 -3.90302
0.728102 3.45221
0.823701 0.343123
1.33272 -0.0951127
1.41617 0.962141
0.934626 1.88322
0.88789 0.830357
1.44464 1.51102
1.35455 0.255348
0.962538 0.311356
0.604353 -2.46296
1.329 0.175073
1.07841 3.10114
0.933169 0.578014
0.919075 5.0579
1.64433 0.843734
0.627109 -1.84133
1.43099 -2.26767
1.03047 0.0626368
1.12111 -0.45443
0.883422 -1.25203
0.868443 4.30644
1.43061 0.57641
2.07123 -3.39668
1.40686 3.25391
1.07498 -0.77922
1.05213 -5.05809
0.846304 1.13591
1.27143 0.396746
1.28621 -2.57289
1.68877 1.41374
0.905739 -2.35211
0.843562 -2.13338
0.586523 -3.11918
0.794612 1.20595
1.04448 0.292978
0.87773 1.22603
1.12703 0.00082545
0.842145 1.063
1.13951 -0.673544
1.50344 -0.130839
1.0091 0.728648
1.08672 -3.28232
1.37829 0.814166
1.40823 0.832491
1.05175 -0.67698
1.15512 -0.786488
1.32718 -0.227136
1.24319 -5.0389
1.45408 0.744399
1.49817 -3.39132
0.825836 0.88215
1.23073 -1.2957
0.996808 -0.149029
0.449399 -1.5877
1.15369 -0.769583
0.793811 1.69414
0.962614 -1.84733
1.34233 -0.524001
0.960219 -1.29304
1.39389 -1.34912
1.0722 -0.575883
1.37597 2.33901
1.3378 -2.55004
1.11291 -2.29816
1.18293 2.4281
1.08056 -3.36934
1.69177 -0.568482
1.28705 1.13106
0.757013 -0.596665
0.87987 1.20754
1.48538 2.93087
1.06583 1.64191
0.638984 0.39503
0.614515 2.17638
0.869767 -1.27971
0.878976 -1.44653
1.354 1.18869
1.12878 -0.162691
1.50104 -0.658001
1.13028 2.52443
1.14938 3.40425
1.12282 1.70135
1.4991 -2.33266
0.995573 -2.18864
0.89153 1.84986
1.18273 -0.0029522
1.09169 1.72885
1.21588 -2.08396
0.960932 4.74729
0.686965 0.398667
0.91483 0.883845
0.560397 2.23463
0.797918 3.28014
0.724556 -2.26436
0.655376 -2.09685
1.35055 -0.342469
1.11659 0.932732
1.09552 0.873327
0.965391 -3.46713
1.37454 -0.395934
1.58484 1.19677
0.692437 0.699431
1.30748 1.55724
1.31509 2.38187
0.830493 0.521745
1.56415 4.77766
0.741023 2.25584
0.637734 1.82376
0.91949 3.50597
0.88432 2.48254
1.40204 3.35255
1.33357 -2.1201
1.25806 -0.221196
1.52169 4.88696
1.18779 -0.323663
1.05719 -1.96989
1.14785 0.556936
0.985065 -2.3576
1.15635 -2.64054
0.839613 0.532131
1.27937 0.856732
1.2934 -1.37034
1.18953 0.568842
1.17346 -0.713223
0.454254 0.124824
1.52712 0.817457
1.30621 -1.1946
0.951671 -2.58151
1.46796 -2.22683
1.13973 0.928971
1.73487 2.06524
1.2193 0.297953
1.24035 2.48424
1.16116 -0.14828
1.31829 -1.34296
1.88499 -0.667455
0.806033 -0.335178
0.839899 0.815723
0.710459 2.01624
0.882772 1.79657
0.683942 -1.7794
0.687449 -1.22408
1.30973 0.559986
0.809739 -3.37312
1.28114 2.79199
1.07508 -1.40766
1.01047 -1.79966
1.18752 1.45565
1.09293 0.998127
1.0743 2.36048
1.38787 0.0206244
0.624247 1.46118
1.27179 -2.26263
1.01822 -1.88267
1.12053 3.52904
0.768947 -3.88581
0.563775 0.550718
1.11775 0.703761
1.33291 -2.43186
1.8867 -1.01042
0.7282 -0.986047
1.05554 -1.36117
1.58049 0.403513
1.14348 0.913783
0.869565 0.907822
0.846172 2.17798
1.13336 -1.04355
1.39825 -0.490407
1.97834 -3.57083
0.940581 -1.79602
1.01485 -3.92889
0.850555 1.09553
1.13813 -2.43884
1.22382 -0.09329
1.87822 1.76551
0.927649 -2.0912
1.15959 -1.97578
1.41781 -0.221772
0.665071 3.99292
0.971277 -1.24994
0.817098 -2.61912
1.41453 -1.07163
1.4927 1.39942
1.40007 2.36603
0.87441 -1.48817
1.63297 3.44658
1.13949 -0.989795
0.708924 2.59659
1.47886 4.06712
1.38659 4.55888
0.857266 -3.35325
0.961364 -2.23017
1.13653 0.725962
0.750152 1.31662
